"TripCode","StationName","StationCode","Longitude","Latitude","SampleDateLocal","Biomass_mgm3","AshFreeBiomass_mgm3","Secchi_m","Year","Month","Day","Time_24hr","ZoopAbundance_m3","CopeAbundance_m3","AvgTotalLengthCopepod_mm","HerbivoreCarnivoreCopepodRatio","NoCopepodSpecies_Sample","ShannonCopepodDiversity","CopepodEvenness","PhytoBiomassCarbon_pgL","PhytoAbund_CellsL","DiatomDinoflagellateRatio","AvgCellVol_um3","NoPhytoSpecies_Sample","ShannonPhytoDiversity","PhytoEvenness","NoDiatomSpecies_Sample","ShannonDiatomDiversity","DiatomEvenness","NoDinoSpecies_Sample","ShannonDinoDiversity","DinoflagellateEvenness","CTDTemperature_degC","CTDSalinity_psu","CTDChlF_mgm3","MLDtemp_m","MLDsal_m","DCM_m","Silicate_umolL","Phosphate_umolL","Ammonium_umolL","Nitrate_umolL","Nitrite_umolL","Oxygen_umolL","DIC_umolkg","TAlkalinity_umolkg","Salinity_psu","PigmentChla_mgm3"
"NSI20160920","North Stradbroke Island","NSI","153.562","-27.345",2016-09-20,"10.52536","","19","2016","9","20","10:15:00","961.2352","675.1151","0.738785676694241","","17","2.60804920020839","0.920526936554144","1045326.30978815","40741.65","0.00602459880979831","191.228424411638","1","0","","1","0","","","","","21.2250266666667","35.744","0.217086666666667","23.81","24.802","26.2905","1.81428571428571","0.405714285714286","0.165714285714286","4.74285714285714","0.11","","2076.736","2329.524","35.5644285714286","0.1945"
"NSI20161019","North Stradbroke Island","NSI","153.562","-27.345",2016-10-20,"13.02007","","19","2016","10","20","09:40:00","3118.3899","1691.0033","0.536558952605237","","22","2.8033998672536","0.906943178411475","4801377.76198372","73417.11","0.417112197032257","1853.61367545944","9","2.02861693204882","0.923263353675112","7","1.77799143716926","0.913706852308894","2","0.562362468913947","0.811317545084225","22.80472","35.70462","0.202666666666667","22.818","29.762","25.795","1.02857142857143","0.294285714285714","0.162857142857143","2.54285714285714","0.0285714285714286","","2054.934","2333.172","35.5786666666667","0.157"
"NSI20161116","North Stradbroke Island","NSI","153.562","-27.345",2016-11-16,"13.11009","","29","2016","11","16","10:15:00","2636.1651","1813.1671","0.720283744669755","","26","2.47428006349865","0.759425030727048","11116648.4839365","47150","0.769662921348315","8040.99917117002","7","1.70708125988352","0.877266229744608","7","1.70708125988352","0.877266229744608","","","","24.0841733333333","35.7255866666667","0.18692","16.866","26.786","19.842","1.28571428571429","0.33","0.824285714285714","3.6","","","2060.798","2334.424","35.6138571428571","0.1595"
"NSI20161215","North Stradbroke Island","NSI","153.562","-27.345",2016-12-15,"42.08861","","15","2016","12","15","10:15:00","2321.1109","1993.1977","0.916596814756509","","17","2.07157417273041","0.731174790305276","134534591.046599","440025.68","0.981095134563697","8089.66771460118","11","1.30652524084094","0.544863345644037","10","1.28510255747617","0.558112949391656","1","0","","23.87212","35.7520066666667","0.28908","15.874","15.874","23.81","1.1","0.262857142857143","0.2","5.53333333333333","","","2054.186","2334.674","35.6637142857143","0.2245"
"NSI20170117","North Stradbroke Island","NSI","153.562","-27.345",2017-01-17,"12.67287","","25","2017","1","17","10:30:00","4044.2624","3182.6866","0.648000045778934","","31","2.83003712420938","0.824125704520114","1946515.99487046","93433.84","0.192977802596677","896.022411230114","6","1.74785683982615","0.975497475997253","6","1.74785683982615","0.975497475997253","","","","26.8499333333333","35.7331","0.19058","19.842","21.826","54.561","1.21428571428571","0.221428571428571","0.645714285714286","3.475","","","2045.264","2334.532","35.668","0.0835"
"NSI20170217","North Stradbroke Island","NSI","153.562","-27.345",2017-02-17,"18.26668","","22","2017","2","17","10:30:00","6378.2312","5053.7194","0.586081371474641","","19","2.16512263345549","0.735326032828307","14304887.5593951","97755.92","0.288283204757953","5124.02859215777","17","2.00110789183575","0.70630328493753","15","1.89997561281903","0.701602803391797","1","0","","26.71134","35.63002","0.212013333333333","23.81","44.642","50.594","1.4","0.235","0.334285714285714","2.34","0.1925","","2042.122","2333.33","35.6208571428571","0.214"
"NSI20170424","North Stradbroke Island","NSI","153.562","-27.345",2017-04-24,"11.30335","","22","2017","4","24","11:00:00","3124.8199","2327.5407","0.60581502097901","","21","2.06302639118363","0.677619046462433","","309599.97","0.627282003458421","1330.99264953712","10","1.33493012170139","0.579752785581349","9","1.30780690828826","0.595208574388769","1","0","","24.381","35.5502933333333","0.1904","45.634","10.913","54.561","1.04285714285714","0.195","0.08","2","0.265","","2017.278","2328.338","35.5744285714286","0.2105"
"NSI20170516","North Stradbroke Island","NSI","153.562","-27.345",2017-05-16,"10.49964","","21.5","2017","5","16","10:20:00","1639.5658","1305.2231","0.620960660671727","","24","3.00131818094045","0.944388717484955","979832.305831925","48962.9","0.193801565360027","339.812307503145","7","1.16384437535854","0.598097695273113","4","0.720180593535176","0.519500485418834","3","1.02810358204551","0.935820209413386","23.1205333333333","35.5033333333333","0.232146666666667","38.74","10.927","55.624","1.01428571428571","0.0785714285714286","0.134","0.633333333333333","0.115","","2017.192","2333.226","35.613","0.237"
"NSI20170627","North Stradbroke Island","NSI","153.562","-27.345",2017-06-27,"9.23943","","16","2017","6","27","10:20:00","2089.6428","1633.136","0.57854355148622","","19","2.74018203457184","0.930629588169483","1630419.80664717","20900","0.796296296296296","1676.36433336075","13","1.80903077619464","0.705289081412895","11","1.66380866992077","0.693862108489455","1","0","","22.8085066666667","35.4691933333333","0.18078","40.726","39.733","54.631","1.12857142857143","0.186666666666667","0.565714285714286","2.775","0.23","","2025.57","2325.706","35.4864285714286","0.224"
"NSI20170717","North Stradbroke Island","NSI","153.562","-27.345",2017-07-17,"9.73451","","26","2017","7","17","11:05:00","2022.1306","1707.0765","0.585922659587898","","22","2.78724137780786","0.90171565737624","14640282.033464","24319.73","0.913349983390952","26201.3436779768","25","2.82980200768413","0.879127422630539","21","2.74074763693931","0.900222512069491","3","1.03617659288317","0.943168580554805","21.59584","35.66808","0.2012","42.713","47.679","56.617","","","","","","","2040.578","2336.474","35.6593333333333","0.183"
"NSI20170829","North Stradbroke Island","NSI","153.562","-27.345",2017-08-29,"10.22317","","18","2017","8","29","11:50:00","3735.6373","2514.0005","0.564207120483866","","22","2.73828350552225","0.885877029138566","15612640.6359383","317200","0.737429806453281","901.272583512374","13","1.63251032056548","0.636468831564431","8","1.49849703603147","0.720624747556468","4","1.33219151593487","0.960973046776792","22.0669285714286","35.6119071428571","0.231928571428571","44.699","31.787","22.848","","","","","","","2029.882","2335.248","35.6182857142857","0.2035"
"NSI20170927","North Stradbroke Island","NSI","153.562","-27.345",2017-09-27,"16.08703","","13","2017","9","27","10:40:00","3928.5276","2475.4226","0.515077979614471","","21","2.46620511742855","0.810046622376903","9305893.81798531","51533.53","0.381554615597169","5255.91480478464","9","1.74877041069299","0.79589971308854","6","1.51065118225747","0.843110477830098","3","1.02815838280194","0.935870091211533","22.43722","35.6392066666667","0.325993333333333","21.854","35.76","23.841","","","","","","","2057.726","2331.652","","0.8915"
"NSI20171023","North Stradbroke Island","NSI","153.562","-27.345",2017-10-23,"11.76886","","26.5","2017","10","23","10:25:00","1863.6392","1333.1917","0.740981404999746","","20","2.7982971572888","0.934094539085443","19408760.4655002","59100.99","0.954584246730394","10080.5452796359","16","1.83069257552965","0.660282775027218","14","1.79957992369388","0.681902550391443","1","0","","23.2118333333333","35.4381333333333","0.214246666666667","19.867","10.927","30.794","1.02857142857143","0.24","0.125714285714286","4.35","0.11","","2039.136","2321.792","35.4701428571429","0.1705"
"NSI20171116","North Stradbroke Island","NSI","153.562","-27.345",2017-11-16,"7.92135","","24.5","2017","11","16","10:30:00","1986.768","1613.847","0.553745140648401","","20","2.85661149933148","0.953560344677442","7608898.77446886","55857.52","0.481706063452985","4739.67346854608","14","2.25448769491177","0.854277650436812","11","2.12770734961549","0.887322884261094","3","1.09861228866811","1","24.8323466666667","35.45396","0.1556","18.874","15.894","13.907","1.06666666666667","0.218571428571429","0.195","3.34","0.133333333333333","","2042.742","2331.934","35.561","0.103"
"NSI20171219","North Stradbroke Island","NSI","153.562","-27.345",2017-12-19,"8.28141","","26","2017","12","19","10:45:00","2565.4383","2308.2514","0.5278134264318","","25","2.88321716529613","0.895721774360209","5203114.7103165","146410.5","0.96381593341036","451.918074975116","3","1.05491742584063","0.960227221852349","3","1.05491742584063","0.960227221852349","","","","25.3901285714286","35.4656285714286","0.170285714285714","18.874","53.638","28.807","1.42857142857143","0.316666666666667","0.174","4.66","0.2075","","2047.376","2327.372","35.4887142857143","0.146"
"NSI20180123","North Stradbroke Island","NSI","153.562","-27.345",2018-01-23,"13.9138","","32","2018","1","23","10:20:00","3285.5614","2784.0467","0.567690572683281","","18","2.31626062269885","0.80137117876657","5800130.41506074","130500","0.382239618371965","1234.30959123082","15","2.32846066179635","0.859829208797028","15","2.32846066179635","0.859829208797028","","","","26.4037066666667","35.5992266666667","0.200366666666667","32.78","33.774","56.617","1.22857142857143","0.34","","4.1","0.15","","2019.942","2327.008","","0.156"
"NSI20180302","North Stradbroke Island","NSI","153.562","-27.345",2018-03-02,"10.2939","","21","2018","3","2","10:25:00","1086.6135","797.2784","0.841774040912183","","23","2.87922313350906","0.918267722798477","2402786.49048133","67361.86","0.646464077958729","684.03059157906","14","2.45524427082065","0.930348970925386","12","2.32104319452645","0.93405649452645","2","0.693147180559945","1","27.8880533333333","35.1823666666667","0.136706666666667","17.881","10.927","38.74","1.05714285714286","0.2825","0.14","4.5","0.135","","2017.972","2321.778","35.3845714285714","0.1215"
"NSI20180320","North Stradbroke Island","NSI","153.562","-27.345",2018-03-20,"10.2939","","27","2018","3","20","10:40:00","2295.3923","1523.8318","0.562848124379607","","18","2.66512757484771","0.922070860804284","5667286.87977294","106715.26","0.380048150366016","1506.12927229281","4","1.07847758053344","0.777957128572763","2","0.673008329088587","0.970945778853072","2","0.304675258539796","0.439553484576927","26.7802333333333","35.2744466666667","0.185693333333333","24.834","10.927","54.631","0.928571428571429","0.326666666666667","0.135","3.16666666666667","0.433333333333333","","2013.41","2320.77","35.4168571428571","0.2625"
"NSI20180417","North Stradbroke Island","NSI","153.562","-27.345",2018-04-17,"9.41303","","31","2018","4","17","10:15:00","2192.518","1793.8782","0.71820805531836","","25","2.99378526919404","0.930071687160105","2275592.47212061","21286.46","0.273048510638298","3723.39405874147","6","1.51171726026446","0.843705467294531","4","1.04713896455609","0.755351095643338","1","0","","26.2807066666667","35.18564","0.124","22.847","10.927","58.604","1.04285714285714","0.27","0.05","3.75","0.14","","2012.67","2313.808","35.337","0.1185"
"NSI20180530","North Stradbroke Island","NSI","153.562","-27.345",2018-05-30,"9.65736","","24.5","2018","5","30","10:20:00","1488.4679","1064.11","0.690694697446693","","12","2.29087675420355","0.921916625881699","","74100","0.750788643533123","9762.10341954525","20","2.14011788033585","0.714388898910823","17","2.08934768850404","0.737448061540186","2","0.693147180559945","1","23.7431466666667","35.4435133333333","0.186933333333333","36.753","19.868","49.665","1.02857142857143","0.224285714285714","0.63","4.2","0.175","","2036.172","2329.17","35.5228571428571","0.352"
"NSI20180718","North Stradbroke Island","NSI","153.562","-27.345",2018-07-18,"16.10632","","13.5","2018","7","18","10:20:00","3041.2342","2134.6506","0.54375016126761","","21","2.60194085688456","0.854630212162335","53155460.8977196","377989.88","0.992763603427327","3082.00643462353","15","1.72656322750785","0.637566920585562","13","1.70933674822562","0.666421246584497","2","0.114656592013408","0.165414496702973","20.9871733333333","35.53774","0.327113333333333","27.813","10.927","44.698","0.6","0.144285714285714","0.06","1.875","","","2030.474","2330.86","35.5455714285714","0.6505"
"NSI20180817","North Stradbroke Island","NSI","153.562","-27.345",2018-08-17,"11.82416","","15","2018","8","17","10:20:00","2276.1033","1575.2692","0.577367532165296","","18","2.64142446344224","0.913870147058477","130304060.922489","359293.63","0.978963258220964","7201.67217725149","17","1.94383553279048","0.68608865508432","16","1.91291172592564","0.689937065162816","1","0","","20.87808","35.6496933333333","0.329113333333333","27.813","52.644","15.894","0.766666666666667","0.155714285714286","0.07","1.11428571428571","0.11","","2044.054","2338.698","35.625","0.715"
"NSI20180913","North Stradbroke Island","NSI","153.562","-27.345",2018-09-13,"20.56851","","27.5","2018","9","13","10:20:00","3298.4205","2063.924","0.483691682687928","","15","2.33180521845406","0.861064251137216","7842432.13802136","99236.85","0.0363238418148999","1034.53374943861","11","2.03445464825016","0.848433487203939","10","1.96386846787121","0.852897238780262","1","0","","21.2279214285714","35.60105","0.1947","29.8","10.927","52.644","0.928571428571429","0.197142857142857","0.465714285714286","2.625","0.345","","2049.796","2332.278","35.5701428571429","0.262"
"NSI20181023","North Stradbroke Island","NSI","153.562","-27.345",2018-10-23,"15.18044","","25.5","2018","10","23","10:30:00","2597.5869","1832.4563","0.49743881177412","","20","2.42834876287415","0.810602731195759","7348306.73441159","32347.07","0.736843747382872","6034.42723456496","16","2.27924853287125","0.822065138831699","14","2.22484123296791","0.843043918751194","2","0.693147180559945","1","23.9109866666667","35.44936","0.211273333333333","14.901","12.914","38.739","1.4","0.26","0.255714285714286","5.35","0.71","","2037.622","2324.914","","0.158"
"NSI20181115","North Stradbroke Island","NSI","153.562","-27.345",2018-11-15,"15.10007","","15","2018","11","15","10:40:00","2840.37","2840.37","0.546304710125794","","23","2.76383593630079","0.881467400660402","80654370.5134446","176794.11","0.969870893747438","13804.3804206178","12","1.53546569181919","0.617916850900692","12","1.53546569181919","0.617916850900692","","","","23.88438","35.5831","0.2364","14.9","42.712","26.82","1.95","0.38","0.807142857142857","6.6","0.14","","2062.858","2332.6","","0.22"
"NSI20190118","North Stradbroke Island","NSI","153.562","-27.345",2019-01-18,"15.28396","","24","2019","1","18","10:40:00","2800.7631","2128.8628","0.580166075521635","","19","2.69480989159237","0.915220152517902","115946341.466674","155790.74","0.910368669808621","24435.5942669139","16","1.7861950786596","0.64423369551062","15","1.76558761662907","0.651977432290752","2","0.340495811161245","0.491231618205792","26.7664533333333","35.24384","0.304313333333333","18.874","10.927","27.813","1.66","0.586","0.312857142857143","5.28","0.13","","2057.536","2332.276","35.5691428571429","0.1875"
"NSI20190322","North Stradbroke Island","NSI","153.562","-27.345",2019-03-22,"16.11918","","14","2019","3","22","10:50:00","2372.5484","1549.5505","0.620082870161379","","23","2.7951616455535","0.891458077439064","18580783.889554","167280.73","0.918561157262089","2383.59537837817","20","1.88642186459012","0.629703088371164","18","1.81878986600332","0.629258108765625","1","0","","26.7664533333333","35.24384","0.304313333333333","18.874","10.927","27.813","2.18571428571429","0.304285714285714","0.065","5.725","0.413333333333333","","2039.678","2319.636","35.4536666666667","0.751"
"NSI20190416","North Stradbroke Island","NSI","153.562","-27.345",2019-04-16,"11.59912","","20.5","2019","4","16","10:10:00","1896.7529","1530.2617","0.681953912196848","","25","2.90165382642932","0.901449445179556","10794620.253217","36461.42","0.915300247084735","9853.42846763699","17","1.68514576520263","0.594782517433038","16","1.66949046942077","0.602141405261185","1","0","","25.7862615384615","35.2276","0.157969230769231","29.8","11.92","37.746","1.04285714285714","0.373333333333333","0.251666666666667","4.16666666666667","0.403333333333333","","2018.624","2314.472","35.3118571428571","0.2105"
"NSI20190527","North Stradbroke Island","NSI","153.562","-27.345",2019-05-27,"13.87522","","16.5","2019","5","27","10:15:00","2044.6357","1671.7142","0.746807753382725","","21","2.82020171558898","0.926319898531548","67062865.0062667","99787.21","0.988200501222555","22494.0099752736","17","2.25235238621091","0.794981567814547","17","2.25235238621091","0.794981567814547","","","","23.01228","35.39974","0.286126666666667","23.84","10.927","23.84","1.4","0.32","1.05571428571429","4.3","0.1825","","2047.636","2329.332","35.5257142857143","0.5755"
"NSI20190618","North Stradbroke Island","NSI","153.562","-27.345",2019-06-18,"5.00871","","17.5","2019","6","18","10:00:00","1777.8024","1340.5851","0.598153241446589","","24","2.97301313976947","0.935482310393707","15709766.1011902","145760.98","","1972.0782882581","9","1.30657539569245","0.594648088852373","9","1.30657539569245","0.594648088852373","","","","23.08866","35.4500533333333","0.2316","34.766","11.92","37.746","0.9","0.21","0.635714285714286","3.675","0.13","","2035.026","2326.72","35.4975714285714","0.542"
"NSI20190723","North Stradbroke Island","NSI","153.562","-27.345",2019-07-23,"12.10063","","17","2019","7","23","10:20:00","1742.441","1324.5124","0.659708991776898","","26","2.77795943184113","0.852632633632176","13256670.2871086","285406.21","0.929797159372646","990.21520384604","10","1.56785880892328","0.680912429118785","10","1.56785880892328","0.680912429118785","","","","20.5079266666667","35.4737466666667","0.25464","33.773","29.8","45.691","1.42857142857143","0.218571428571429","0.165714285714286","2.84","0.14","","2047.222","2325.862","35.4968571428571","0.543"
"NSI20190821","North Stradbroke Island","NSI","153.562","-27.345",2019-08-21,"10.04314","","16","2019","8","21","10:40:00","1494.2559","1093.0444","0.687729483816028","","31","3.04817112212005","0.887647781022252","19633239.9177689","121797.49","0.977252082499692","3265.78070066826","12","1.394463844989","0.56117353346371","12","1.394463844989","0.56117353346371","","","","20.8577666666667","35.5479933333333","0.288146666666667","35.759","16.887","15.894","0.957142857142857","0.277142857142857","0.258571428571429","3.18333333333333","","","2056.21","2331.556","35.5665714285714","0.8455"
"NSI20190916","North Stradbroke Island","NSI","153.562","-27.345",2019-09-16,"8.55788","","16","2019","9","16","10:20:00","3240.5539","2340.4001","0.55957431423798","","25","2.93984589104822","0.913314477164896","","375000.01","0.895039475554315","2305.88703771916","21","2.3206238593659","0.762229185967562","19","2.27890983287798","0.773970813795954","","","","20.46706","35.6590933333333","0.231526666666667","34.766","33.773","22.847","1.25714285714286","0.248571428571429","","3.875","0.12","","2061.508","2333.994","35.6465714285714","0.317"
"NSI20191024","North Stradbroke Island","NSI","153.562","-27.345",2019-10-24,"11.15547","","21","2019","10","24","10:20:00","2610.4458","1600.9877","0.678975887509942","","14","2.42296731093987","0.91811848259208","67596231.3957439","264194.98","0.997685198465633","8229.15283252493","10","1.51202605191989","0.656664570842767","10","1.51202605191989","0.656664570842767","","","","23.2125266666667","35.4891533333333","0.32872","14.9","58.602","15.893","1.66","0.452","","6.875","0.1","","2061.064","2329.066","35.5445714285714","0.3525"
"NSI20191220","North Stradbroke Island","NSI","153.562","-27.345",2019-12-20,"9.78595","","17","2019","12","20","10:20:00","2912.6406","1864.6043","0.606172448492155","","16","2.40355807238055","0.866900327878014","51425140.8793012","172465.22","0.972151887128347","8874.79725395415","13","1.56930769411371","0.611827944886526","13","1.56930769411371","0.611827944886526","","","","24.8876266666667","35.5868133333333","-0.00145333333333333","22.847","52.643","26.82","1.51428571428571","0.388333333333333","","6.75","0.2925","","2064.342","2334.106","35.5881428571429","0.1385"
"NSI20200122","North Stradbroke Island","NSI","153.562","-27.345",2020-01-22,"22.25308","","15","2020","1","22","10:35:00","2732.6101","2057.4945","0.634531426207944","","32","3.04957960545197","0.879922674716334","29728836.4842362","72900","0.93730407523511","11669.9757333996","11","1.31862482528005","0.549909264277917","10","1.30021790194618","0.564677460087051","1","0","","26.40724","35.39364","0.331346666666667","15.894","10.927","28.807","1.04285714285714","0.303333333333333","","4.675","0.273333333333333","","2041.94","2328.124","35.4997142857143","0.4915"
"NSI20200228","North Stradbroke Island","NSI","153.562","-27.345",2020-02-28,"10.6861","","22","2020","2","28","10:30:00","3285.5616","2404.6966","0.624799455157877","","25","2.48554316771485","0.772177400728598","12132630.1629756","48750","0.845454545454545","7730.68391565598","19","2.35339387754701","0.799267328750432","19","2.35339387754701","0.799267328750432","","","","27.5096733333333","35.3894466666667","0.162953333333333","19.867","10.927","34.766","1.74285714285714","0.4775","","5.55","0.525","","2047.968","2326.91","35.5125714285714","0.227"
"NSI20200528","North Stradbroke Island","NSI","153.562","-27.345",2020-05-28,"8.07566","","23","2020","5","28","11:00:00","1738.5831","1265.3593","0.651992140888363","","29","3.01400602742712","0.895082041971709","45302998.9294817","25095","0.598125689084895","60945.0774760022","20","2.32720099652586","0.776838777306687","18","2.28218024615564","0.789580177678177","1","0","","22.4424133333333","35.7602666666667","0.152713333333333","43.705","47.678","55.623","0.585714285714286","0.163333333333333","","2.15","0.1","","2040.29","2342.75","35.7271428571429",""
"NSI20200625","North Stradbroke Island","NSI","153.562","-27.345",2020-06-25,"14.17099","","19","2020","6","25","10:35:00","3922.0977","3086.2409","0.677437518406292","","19","2.78320741203949","0.945242007639571","","157106.91","0.937694090737175","3440.61312757663","18","1.9384183592929","0.670646727016123","15","1.91178214586722","0.70596259444862","3","0.436668942337129","0.397473200364907","21.5421866666667","35.5755","0.21572","22.847","10.927","31.786","1.22857142857143","0.231428571428571","","2.22857142857143","0.113333333333333","","2052.91","2332.296","35.6104285714286",""
"NSI20200720","North Stradbroke Island","NSI","153.562","-27.345",2020-07-20,"17.12863","","21","2020","7","20","10:30:00","2649.0243","2051.0649","0.691802636035554","","25","2.9744578405556","0.924067283855969","23151952.0375262","130362.95","0.948904818797292","4857.91408476724","16","1.74804906620094","0.63047542975967","13","1.71583550733473","0.668954925890955","2","0.693147180559945","1","21.59644","35.58266","0.217166666666667","44.698","14.9","54.63","0.8","0.168571428571429","","0.942857142857143","0.13","","2035.724","2331.788","35.5994285714286",""
"NSI20200817","North Stradbroke Island","NSI","153.562","-27.345",2020-08-18,"12.16493","9.37445","21.5","2020","8","18","09:50:00","3034.8045","2404.6965","0.681524198583896","0.930232513979069","26","2.77347560181621","0.85125642210112","18576727.9082359","99177.72","0.993303665478649","4998.12419820194","17","2.05800200340065","0.726384410026205","15","2.01472035969772","0.743974524134637","","","","21.3726733333333","35.6011333333333","0.239126666666667","34.766","50.657","53.636","0.885714285714286","0.205714285714286","","1.41428571428571","0.125","","2043.964","2332.17","35.5724285714286",""
"NSI20200917","North Stradbroke Island","NSI","153.562","-27.345",2020-09-17,"15.78483","10.91114","29","2020","9","17","10:20:00","3266.2725","1697.4331","0.632859968678589","0.967105220748256","17","2.22022071149781","0.78364049645453","58771799.0363209","127772.01","0.992213661975807","15386.7863966199","11","1.808849265051","0.754348734730207","10","1.76528292925932","0.766652635175329","","","","21.5234666666667","35.6060933333333","0.187706666666667","25.827","10.927","32.78","1.27142857142857","0.314285714285714","","5.6","0.18","","2063.686","2334.012","35.6092857142857","0.1575"
"NSI20201022","North Stradbroke Island","NSI","153.562","-27.345",2020-10-22,"7.16908","4.88011","14","2020","10","22","10:05:00","1462.749","1105.9025","0.575479332038765","0.957447212177782","23","2.85354944201631","0.910079638329269","53491824.8181152","154152.88","0.996210107556148","11244.7099662403","18","1.70660586019666","0.590445106424256","16","1.68990851810463","0.609505659656392","1","0","","23.4210533333333","35.5027133333333","0.211006666666667","21.854","10.927","36.753","1.12857142857143","0.312857142857143","1.28428571428571","5.8","","","2056.38","2330.004","35.5458571428571","0.1005"
"NSI20201116","North Stradbroke Island","NSI","153.562","-27.345",2020-11-16,"25.98229","11.47052","19","2020","11","16","10:10:00","2867.6319","2314.6804","0.723944390551715","0.977612001363316","14","1.58197387530638","0.599446574181475","1871512.08055401","89775","0.445945945945946","288.566457821405","12","1.27644632242914","0.513679788549819","10","1.19858316621431","0.520538055189002","1","0","","23.6352071428571","35.6011928571429","0.278492857142857","23.84","33.773","23.84","1.71666666666667","0.228333333333333","0.268333333333333","2.73333333333333","","","2055.898","2327.198","35.5591666666667","0.4205"
"NSI20201221","North Stradbroke Island","NSI","153.562","-27.345",2020-12-21,"16.96146","12.7436","13","2020","12","21","10:30:00","3086.2415","2739.0392","0.62005866856524","0.978991563140781","23","2.20185773270108","0.702236260400372","5814179.58876409","58723.04","0.934030886801465","2326.11619527908","16","1.58259778522817","0.570801494117634","13","1.53631755793068","0.598966039411842","2","0.636589230958647","0.918404126587359","25.8392666666667","35.41958","0.53816","18.873","10.927","41.718","1.35714285714286","0.29","2.11857142857143","3.83333333333333","0.586666666666667","","2040.02","2327.18","35.5012857142857","0.4425"
"NSI20210119","North Stradbroke Island","NSI","153.562","-27.345",2021-01-19,"27.83082","14.45646","20","2021","1","19","11:00:00","2821.9811","2602.7296","0.605950950494435","0.968504032121146","29","2.23605113205451","0.664049505880063","8906045.48499301","79226.02","0.961510259286417","3334.9346743107","15","1.9759390875336","0.729653788075778","13","1.94733263131344","0.759208997888625","2","0.673011667009257","0.970950594454669","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","1.17142857142857","0.164285714285714","0.48","2.56666666666667","0.15","","","","35.3387142857143","0.1875"
"NSI20210226","North Stradbroke Island","NSI","153.562","-27.345",2021-02-26,"12.10354","9.1277","26","2021","2","26","10:40:00","2542.9334","1777.8031","0.596618306324249","0.979166666666667","27","2.89102488409998","0.877174751554036","67639571.7131916","195597.96","0.99854453977147","6373.26829492592","20","1.85632531699394","0.619656613970941","16","1.84370217133127","0.664974994863958","3","1.09861228866811","1","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","35.4735714285714","0.2265"
"NSI20210328","North Stradbroke Island","NSI","153.562","-27.345",2021-03-29,"7.80658","5.80489","21","2021","3","29","09:00:00","1829.2397","1584.9125","0.538326313913229","0.964843848724564","25","2.87869233257141","0.894316056037758","57879326.8115989","92916.68","0.941558258053711","18010.0447226692","19","2.11998282963643","0.719995504962576","19","2.11998282963643","0.719995504962576","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","",""
"NSI20210415","North Stradbroke Island","NSI","153.562","-27.345",2021-04-16,"18.29544","11.46968","22.8","2021","4","16","09:40:00","3182.6867","2533.29","0.585431628041006","0.966019414543709","25","2.83425469293073","0.880510727078693","","202033.39","0.980455195766667","2676.87598883616","16","2.18524391702471","0.78816014055608","16","2.18524391702471","0.78816014055608","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","35.2955714285714",""
"NSI20210615","North Stradbroke Island","NSI","153.562","-27.345",2021-06-15,"6.9125","","18","2021","6","15","10:05:00","","","","","","","","","","","","","","","","","","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","35.5212857142857",""
"NSI20210727","North Stradbroke Island","NSI","153.562","-27.345",2021-07-27,"21.99189","","17","2021","7","27","10:30:00","","","","","","","","","","","","","","","","","","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","",""
"NSI20210820","North Stradbroke Island","NSI","153.562","-27.345",2021-08-20,"12.38378","","19","2021","8","20","10:20:00","","","","","","","","","","","","","","","","","","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","",""
"NSI20211005","North Stradbroke Island","NSI","153.562","-27.345",2021-10-05,"5.47807","","22","2021","10","5","11:00:00","","","","","","","","","","","","","","","","","","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","",""
"NSI20211020","North Stradbroke Island","NSI","153.562","-27.345",2021-10-21,"12.96864","","14.5","2021","10","21","09:30:00","","","","","","","","","","","","","","","","","","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","",""
"NSI20211109","North Stradbroke Island","NSI","153.562","-27.345",2021-11-09,"","","10","2021","11","9","10:20:00","","","","","","","","","","","","","","","","","","","","","27.4081933333333","35.11626","0.137693333333333","16.887","10.927","34.766","","","","","","","","","",""
"PHB20090223","Port Hacking","PHB","151.22667","-34.11923",2009-02-24,"140.08416","","17.75","2009","2","24","09:27:00","1199.9905","805.1015","0.711237133454602","","21","2.56485292838567","0.842448357944625","19267986.6186625","234611","0.871319733206821","1738.6511528445","10","1.44643851400065","0.628180265042823","10","1.44643851400065","0.628180265042823","","","","22.53874","35.0974866666667","1.37883333333333","12.907","10.921","18.864","2.59","0.551","0.705","5.61","","","2085.55166666667","2319.77833333333","35.3524",""
